id,type,name,highway,point_count,coordinates
way/699829810,LineString,,footway,3,"116.295,40.0029;116.294,40.0026;116.293,40.0022"
way/742057975,LineString,,service,3,"116.31,39.9822;116.31,39.9824;116.31,39.9826"
way/743595596,LineString,,service,4,"116.32,40.001;116.32,40.0016;116.32,40.002;116.32,40.0027"
way/743595613,LineString,学堂路,residential,44,"116.323,39.9933;116.323,39.9936;116.323,39.9949;116.323,39.9949;116.323,39.995;116.322,39.9952;116.322,39.9955;116.322,39.9958;116.322,39.9961;116.322,39.9961;116.322,39.9962;116.322,39.9968;116.322,39.9977;116.322,39.9983;116.322,39.9997;116.322,39.9997;116.322,39.9998;116.322,39.9998;116.322,40.0004;116.322,40.001;116.322,40.001;116.322,40.0014;116.322,40.0016;116.322,40.0021;116.322,40.0026;116.321,40.0034;116.321,40.0041;116.321,40.0041;116.321,40.0046;116.321,40.0046;116.321,40.0049;116.321,40.0057;116.321,40.0057;116.321,40.0062;116.321,40.0062;116.321,40.0063;116.321,40.0066;116.321,40.0067;116.321,40.007;116.321,40.0073;116.321,40.0074;116.321,40.008;116.321,40.0082;116.321,40.0087"
way/757478029,LineString,,service,7,"116.323,39.995;116.323,39.995;116.324,39.995;116.324,39.995;116.325,39.995;116.325,39.9951;116.326,39.9951"
way/817157926,LineString,,service,2,"116.324,39.9978;116.325,39.9978"
way/817157927,LineString,,service,4,"116.322,39.9983;116.322,39.9983;116.322,39.9983;116.322,39.9983"
way/834298065,LineString,,service,3,"116.31,39.9824;116.31,39.9824;116.31,39.9824"
way/834298066,LineString,,service,3,"116.31,39.9825;116.31,39.9824;116.31,39.9822"
way/834298067,LineString,,service,3,"116.31,39.9825;116.31,39.9824;116.31,39.9822"
way/835960150,LineString,,cycleway,2,"116.299,39.9933;116.299,39.9933"
way/835960151,LineString,,cycleway,2,"116.299,39.9933;116.299,39.9933"
way/849765895,LineString,,service,7,"116.296,39.9932;116.296,39.9931;116.296,39.993;116.295,39.993;116.295,39.9929;116.294,39.9916;116.294,39.9913"
way/853328361,LineString,,service,2,"116.321,39.9942;116.322,39.9942"
way/853328362,LineString,,service,2,"116.321,39.9945;116.322,39.9945"
way/853328363,LineString,,service,2,"116.321,39.994;116.32,39.9939"
way/853328364,LineString,,service,2,"116.32,39.9943;116.321,39.9943"
way/853328365,LineString,,service,2,"116.321,39.9937;116.321,39.9936"
way/853328366,LineString,,service,2,"116.321,39.9938;116.322,39.9939"
way/853328371,LineString,,service,5,"116.324,39.9962;116.324,39.9962;116.324,39.9963;116.324,39.9963;116.324,39.9968"
way/858252105,LineString,,service,8,"116.324,39.9977;116.324,39.9977;116.323,39.9977;116.323,39.9977;116.323,39.9977;116.322,39.9977;116.322,39.9977;116.322,39.9977"
way/858252113,LineString,,footway,11,"116.321,40.0063;116.321,40.0059;116.321,40.0057;116.321,40.0049;116.322,40.0041;116.322,40.0041;116.322,40.0034;116.322,40.0032;116.322,40.0026;116.322,40.0021;116.322,40.0016"
way/863690567,LineString,海淀三山五园绿道,cycleway,23,"116.295,39.9936;116.295,39.9945;116.295,39.9956;116.295,39.9957;116.295,39.9957;116.295,39.9957;116.298,39.9958;116.298,39.9959;116.298,39.9959;116.299,39.9959;116.299,39.9959;116.299,39.996;116.299,39.996;116.3,39.9961;116.3,39.9961;116.3,39.9961;116.3,39.9961;116.3,39.9962;116.3,39.9962;116.301,39.9962;116.301,39.9962;116.301,39.9963;116.301,39.9963"
way/863690573,LineString,北四环西路,tertiary,12,"116.295,39.983;116.295,39.983;116.295,39.983;116.296,39.9832;116.297,39.9833;116.298,39.9835;116.298,39.9836;116.299,39.9836;116.299,39.9836;116.299,39.9836;116.299,39.9836;116.299,39.9836"
way/863690574,LineString,北四环西路,tertiary,2,"116.294,39.983;116.295,39.983"
way/863690575,LineString,万泉河路,tertiary,2,"116.295,39.9829;116.295,39.983"
way/863690576,LineString,万泉河路,tertiary,2,"116.295,39.9828;116.295,39.9829"
way/863690577,LineString,中关村北大街,primary,20,"116.309,39.9983;116.309,39.9979;116.309,39.9973;116.309,39.9969;116.309,39.9968;116.309,39.9966;116.309,39.9965;116.309,39.9964;116.309,39.996;116.309,39.9959;116.309,39.9946;116.309,39.9944;116.309,39.9942;116.309,39.9938;116.309,39.9929;116.309,39.9926;116.31,39.9918;116.31,39.991;116.31,39.9909;116.31,39.9908"
way/863690578,LineString,中关村北大街,primary,3,"116.309,39.9984;116.309,39.9983;116.309,39.9983"
way/863690579,LineString,中关村北大街,primary,3,"116.309,39.9984;116.309,39.9985;116.309,39.9986"
way/863690580,LineString,中关村北大街,primary,2,"116.309,39.9983;116.309,39.9984"
way/863690581,LineString,,cycleway,3,"116.311,40.0004;116.312,40.0005;116.312,40.0005"
way/863690582,LineString,,cycleway,2,"116.311,40.0004;116.311,40.0004"
way/865466525,LineString,,trunk_link,4,"116.289,39.982;116.29,39.9825;116.291,39.9827;116.291,39.9827"
way/865466544,LineString,北四环西路,trunk,20,"116.306,39.9839;116.31,39.9841;116.311,39.9841;116.312,39.9841;116.313,39.9842;116.314,39.9842;116.314,39.9842;116.315,39.9842;116.316,39.9843;116.319,39.9843;116.321,39.9844;116.321,39.9844;116.321,39.9844;116.321,39.9844;116.323,39.9845;116.324,39.9845;116.327,39.9846;116.327,39.9846;116.331,39.9848;116.335,39.985"
way/865466545,LineString,北四环西路,trunk,20,"116.335,39.9852;116.331,39.9849;116.328,39.9848;116.327,39.9848;116.327,39.9848;116.327,39.9848;116.324,39.9847;116.323,39.9847;116.323,39.9846;116.321,39.9846;116.321,39.9846;116.321,39.9846;116.314,39.9844;116.314,39.9843;116.313,39.9843;116.313,39.9843;116.312,39.9843;116.311,39.9843;116.31,39.9842;116.306,39.9841"
way/866277590,LineString,,footway,5,"116.303,39.9892;116.303,39.989;116.303,39.9887;116.303,39.9883;116.303,39.9881"
way/866277591,LineString,,footway,6,"116.303,39.9892;116.303,39.9887;116.303,39.9883;116.303,39.9883;116.303,39.9883;116.302,39.9883"
way/866277592,LineString,,footway,9,"116.302,39.9892;116.302,39.9887;116.302,39.9883;116.302,39.988;116.302,39.9879;116.302,39.9878;116.302,39.9878;116.302,39.9877;116.302,39.9877"
way/866277619,LineString,,service,4,"116.31,39.9919;116.31,39.9912;116.31,39.9912;116.311,39.9912"
way/873446767,LineString,,footway,2,"116.304,39.9926;116.303,39.9926"
way/873446775,LineString,,footway,3,"116.3,39.9916;116.301,39.9916;116.301,39.9916"
way/876428133,LineString,,footway,6,"116.299,39.9927;116.299,39.9928;116.299,39.9929;116.299,39.9929;116.299,39.9929;116.299,39.9929"
way/876428134,LineString,,footway,11,"116.299,39.9929;116.299,39.9929;116.299,39.9929;116.299,39.9928;116.299,39.9928;116.299,39.9927;116.299,39.9927;116.299,39.9926;116.299,39.9926;116.299,39.9926;116.3,39.9926"
way/876533969,LineString,,footway,21,"116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.9941;116.3,39.9941;116.3,39.9941;116.3,39.9941;116.3,39.9941;116.3,39.9941;116.3,39.9941;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994;116.3,39.994"
way/876533992,LineString,,footway,2,"116.305,39.9913;116.305,39.9918"
way/881551285,LineString,,footway,7,"116.294,39.9972;116.294,39.9972;116.294,39.9972;116.294,39.9972;116.294,39.9972;116.294,39.9972;116.294,39.9972"
way/881551286,LineString,,footway,2,"116.294,39.9972;116.294,39.9971"
way/881551287,LineString,,footway,12,"116.294,39.9982;116.294,39.9982;116.294,39.9982;116.294,39.9981;116.293,39.9981;116.293,39.998;116.293,39.998;116.293,39.998;116.293,39.9979;116.293,39.9979;116.294,39.9971;116.294,39.9964"
way/887441674,LineString,,residential,5,"116.325,39.9885;116.324,39.9884;116.324,39.9884;116.324,39.9884;116.324,39.9884"
way/887441676,LineString,,residential,9,"116.324,39.9868;116.324,39.9859;116.324,39.9859;116.324,39.9854;116.324,39.9854;116.324,39.9853;116.324,39.985;116.324,39.9849;116.324,39.9848"
way/887441694,LineString,,service,7,"116.316,39.9984;116.317,39.9985;116.317,39.9985;116.317,39.9985;116.318,39.9984;116.318,39.9984;116.318,39.9984"
way/918613764,LineString,北四环西路,trunk,2,"116.305,39.9839;116.306,39.9839"
way/918613765,LineString,北四环西路,trunk,2,"116.306,39.9841;116.305,39.9841"
way/918613775,LineString,,service,7,"116.297,39.9855;116.297,39.9854;116.297,39.9853;116.297,39.9851;116.297,39.9849;116.297,39.9842;116.297,39.9842"
way/934940412,LineString,,trunk_link,2,"116.314,39.984;116.316,39.9841"
way/939378514,LineString,,trunk_link,5,"116.295,39.9809;116.295,39.981;116.295,39.9812;116.294,39.9814;116.294,39.9817"
way/939378515,LineString,海淀三山五园绿道,residential,5,"116.294,39.9913;116.294,39.9914;116.294,39.9915;116.295,39.9934;116.295,39.9936"
way/944502476,LineString,,footway,2,"116.302,39.9831;116.302,39.9831"
way/944502480,LineString,,service,2,"116.302,39.9834;116.303,39.9834"
way/944504066,LineString,,service,3,"116.313,39.9796;116.313,39.9797;116.313,39.9812"
way/961763060,LineString,,service,2,"116.324,39.9968;116.325,39.9968"
way/970687415,LineString,,footway,5,"116.299,39.9929;116.299,39.9929;116.299,39.993;116.299,39.993;116.299,39.9931"
way/970687416,LineString,,footway,2,"116.299,39.9929;116.299,39.9929"
way/970687417,LineString,,footway,4,"116.307,39.9881;116.307,39.9882;116.307,39.9882;116.307,39.9882"
way/970687424,LineString,,cycleway,5,"116.309,39.9984;116.309,39.9985;116.309,39.9986;116.309,39.9987;116.309,39.9988"
way/970687425,LineString,,cycleway,2,"116.309,39.9983;116.309,39.9984"
way/970687426,LineString,,cycleway,3,"116.299,39.9933;116.299,39.9933;116.299,39.9933"
way/970687427,LineString,,cycleway,4,"116.298,39.9933;116.298,39.9933;116.298,39.9933;116.299,39.9933"
way/970687428,LineString,,service,2,"116.308,39.9912;116.308,39.9917"
way/970687429,LineString,,service,3,"116.308,39.9907;116.308,39.9912;116.307,39.9912"
way/970687430,LineString,,service,3,"116.305,39.9852;116.305,39.9852;116.305,39.9853"
way/970687431,LineString,求知路,service,2,"116.299,39.9917;116.299,39.9917"
way/970687432,LineString,,service,2,"116.309,39.9918;116.309,39.9918"
way/970687433,LineString,,service,2,"116.309,39.9908;116.31,39.9908"
way/970687434,LineString,,service,4,"116.309,39.9888;116.31,39.9888;116.31,39.9888;116.31,39.9888"
way/972781950,LineString,,service,2,"116.318,39.9995;116.318,39.9994"
way/972781953,LineString,莲桥,footway,2,"116.315,40.0002;116.315,40.0002"
way/972781954,LineString,莲桥,footway,2,"116.315,40.0004;116.315,40.0002"
way/972781955,LineString,,footway,2,"116.315,40.0002;116.315,40.0002"
way/972781956,LineString,,footway,2,"116.315,40.0002;116.315,40.0002"
way/972781957,LineString,,footway,2,"116.313,40;116.313,40"
way/972781958,LineString,望桥,footway,4,"116.313,40;116.313,40;116.313,40;116.313,40"
way/972781959,LineString,,footway,2,"116.313,40.0011;116.313,40.0011"
way/972781960,LineString,,footway,2,"116.313,40.0013;116.313,40.0011"
way/981469696,LineString,,footway,6,"116.325,39.9998;116.325,39.9998;116.325,39.9999;116.325,40.001;116.325,40.0012;116.325,40.0013"
way/981469698,LineString,,footway,6,"116.325,40.0013;116.325,40.0014;116.325,40.0015;116.325,40.0022;116.324,40.0023;116.324,40.0023"
way/991043600,LineString,,footway,12,"116.315,39.9916;116.315,39.9914;116.315,39.9914;116.315,39.9913;116.315,39.9913;116.315,39.9912;116.315,39.9912;116.315,39.9912;116.315,39.9913;116.315,39.9913;116.315,39.9912;116.314,39.9912"
way/991043601,LineString,,footway,6,"116.314,39.9908;116.315,39.9908;116.315,39.9908;116.315,39.9908;116.315,39.9908;116.315,39.9909"
way/991043602,LineString,,footway,3,"116.315,39.9913;116.316,39.9913;116.316,39.9913"
way/991043603,LineString,,steps,2,"116.315,39.9908;116.315,39.9908"
way/991043604,LineString,,steps,2,"116.315,39.9912;116.315,39.9912"
way/993276070,LineString,,cycleway,16,"116.323,39.9936;116.323,39.9937;116.323,39.9949;116.323,39.995;116.322,39.9961;116.322,39.9961;116.322,39.9962;116.322,39.9962;116.322,39.9968;116.322,39.9971;116.322,39.9977;116.322,39.9979;116.322,39.9983;116.322,39.9986;116.322,39.9997;116.322,39.9997"
way/993276071,LineString,,cycleway,14,"116.322,39.9997;116.322,39.9997;116.322,39.9983;116.322,39.9975;116.322,39.9968;116.322,39.9962;116.322,39.9961;116.322,39.9958;116.322,39.9955;116.322,39.9952;116.322,39.9949;116.322,39.9949;116.323,39.9937;116.323,39.9936"
way/993282141,LineString,,cycleway,7,"116.326,39.9963;116.326,39.9963;116.325,39.9963;116.324,39.9962;116.322,39.9962;116.322,39.9962;116.322,39.9962"
way/993282142,LineString,,cycleway,7,"116.322,39.9961;116.322,39.9961;116.322,39.9961;116.324,39.9961;116.325,39.9962;116.326,39.9962;116.326,39.9962"
way/993282143,LineString,,footway,5,"116.326,39.9964;116.326,39.9964;116.325,39.9963;116.324,39.9963;116.322,39.9962"
way/993282839,LineString,,steps,2,"116.323,39.9983;116.323,39.9981"
way/993282843,LineString,清华路,residential,2,"116.32,39.9997;116.32,39.9997"
way/993287102,LineString,,footway,5,"116.322,39.9997;116.324,39.9997;116.325,39.9998;116.325,39.9998;116.326,39.9998"
way/993287103,LineString,,footway,11,"116.326,39.9999;116.325,39.9999;116.325,39.9998;116.325,39.9998;116.324,39.9998;116.323,39.9998;116.322,39.9998;116.322,39.9998;116.322,39.9998;116.32,39.9997;116.32,39.9997"
way/993288483,LineString,,footway,4,"116.32,39.9997;116.322,39.9997;116.322,39.9997;116.322,39.9997"
way/993288485,LineString,,footway,2,"116.32,39.9997;116.32,39.9997"
way/993288486,LineString,,footway,3,"116.32,39.9998;116.32,39.9998;116.319,39.9997"
way/993288487,LineString,,footway,2,"116.32,39.9997;116.32,39.9998"
way/993416318,LineString,智华路,service,2,"116.306,39.989;116.305,39.9889"
way/993418137,LineString,,footway,5,"116.307,39.9887;116.307,39.9892;116.307,39.9896;116.307,39.9896;116.306,39.9896"
way/993418138,LineString,,footway,2,"116.307,39.9892;116.306,39.9892"
way/993418139,LineString,燕南西路,service,7,"116.301,39.9875;116.301,39.9876;116.301,39.9878;116.301,39.9878;116.301,39.9885;116.302,39.9892;116.302,39.9892"
way/993418140,LineString,,footway,2,"116.3,39.9885;116.301,39.9885"
way/993419911,LineString,,footway,3,"116.301,39.9878;116.301,39.9876;116.301,39.9874"
way/993419913,LineString,,footway,2,"116.301,39.9876;116.301,39.9876"
way/993427022,LineString,,footway,2,"116.305,39.9896;116.305,39.9894"
way/993427293,LineString,,footway,4,"116.304,39.9894;116.304,39.9893;116.304,39.9892;116.305,39.9892"
way/993979359,LineString,,footway,4,"116.292,39.9871;116.292,39.9872;116.292,39.9872;116.292,39.9873"
way/993979361,LineString,,footway,3,"116.292,39.9868;116.292,39.987;116.292,39.987"
way/993979362,LineString,,footway,7,"116.292,39.9862;116.292,39.9861;116.292,39.9859;116.292,39.9857;116.292,39.9856;116.292,39.9856;116.291,39.9856"
way/993979364,LineString,,footway,3,"116.291,39.9872;116.291,39.9874;116.291,39.9874"
way/993979365,LineString,,footway,3,"116.291,39.9867;116.291,39.9868;116.292,39.9871"
way/993979366,LineString,,footway,10,"116.292,39.9861;116.293,39.986;116.293,39.9857;116.293,39.9856;116.293,39.9855;116.293,39.9854;116.293,39.9853;116.293,39.9851;116.293,39.9851;116.293,39.985"
way/993979367,LineString,,footway,11,"116.292,39.9857;116.292,39.9855;116.292,39.9853;116.292,39.985;116.292,39.9849;116.292,39.9848;116.292,39.9847;116.292,39.9846;116.291,39.9844;116.291,39.9844;116.291,39.9845"
way/993979368,LineString,,footway,5,"116.292,39.9849;116.292,39.9848;116.293,39.9848;116.293,39.9849;116.293,39.985"
way/993979369,LineString,,footway,6,"116.292,39.9855;116.292,39.9855;116.293,39.9854;116.293,39.9853;116.293,39.9852;116.293,39.9851"
way/993979413,LineString,,service,2,"116.292,39.9876;116.289,39.9877"
way/1006929046,LineString,,service,13,"116.294,39.9938;116.294,39.9939;116.294,39.9939;116.294,39.9939;116.294,39.994;116.293,39.9944;116.293,39.9943;116.293,39.9943;116.292,39.9943;116.292,39.9942;116.292,39.9942;116.292,39.9942;116.292,39.9942"
way/1009051990,LineString,,footway,16,"116.299,39.9943;116.299,39.9943;116.299,39.9942;116.299,39.9941;116.299,39.994;116.299,39.994;116.299,39.9939;116.299,39.9939;116.299,39.9938;116.299,39.9938;116.299,39.9937;116.299,39.9937;116.299,39.9936;116.299,39.9935;116.299,39.9935;116.299,39.9933"
way/1009051991,LineString,,footway,2,"116.3,39.9941;116.3,39.9941"
way/1009051992,LineString,,footway,2,"116.3,39.994;116.3,39.9939"
way/1009051993,LineString,,footway,8,"116.299,39.9942;116.299,39.9943;116.299,39.9944;116.299,39.9945;116.299,39.9945;116.299,39.9946;116.299,39.9947;116.299,39.9948"
way/1009051994,LineString,,footway,25,"116.298,39.9953;116.298,39.9954;116.298,39.9955;116.298,39.9956;116.298,39.9957;116.298,39.9958;116.299,39.9958;116.299,39.9958;116.299,39.9958;116.299,39.9958;116.299,39.9958;116.299,39.9958;116.299,39.9959;116.299,39.9959;116.299,39.9958;116.299,39.9958;116.299,39.9957;116.299,39.9957;116.299,39.9956;116.299,39.9956;116.299,39.9955;116.299,39.9955;116.299,39.9954;116.299,39.9953;116.299,39.9953"
way/1009052037,LineString,,footway,2,"116.304,39.9969;116.304,39.9963"
way/1011349602,LineString,,service,4,"116.324,39.9998;116.324,39.9998;116.324,39.9999;116.324,40.0011"
way/1011412213,LineString,清华路,residential,7,"116.311,39.9985;116.311,39.9985;116.31,39.9985;116.31,39.9985;116.31,39.9985;116.31,39.9986;116.31,39.9986"
way/1011412214,LineString,清华路,residential,2,"116.312,39.9986;116.311,39.9985"
way/1030031236,LineString,,service,4,"116.296,40.0011;116.297,40.0011;116.298,40.0012;116.298,40.0012"
way/1030031237,LineString,,service,2,"116.297,40.0011;116.297,40.0007"
way/1030031238,LineString,,service,9,"116.297,40.0011;116.297,40.0014;116.296,40.0013;116.296,40.0006;116.296,39.9999;116.296,39.9997;116.296,39.9995;116.297,39.9995;116.297,39.9996"
way/1030031239,LineString,,service,9,"116.297,40.0014;116.297,40.0014;116.297,40.0017;116.297,40.0017;116.297,40.0019;116.297,40.0021;116.298,40.0021;116.298,40.0018;116.297,40.0017"
way/1030031240,LineString,,service,4,"116.298,40.0018;116.298,40.0018;116.298,40.0016;116.298,40.0012"
way/1030031241,LineString,,service,8,"116.298,40.0021;116.298,40.0022;116.298,40.0033;116.298,40.0035;116.298,40.0037;116.299,40.0038;116.299,40.0036;116.299,40.0036"
way/1030031242,LineString,,service,5,"116.299,40.0036;116.299,40.003;116.299,40.0024;116.299,40.002;116.299,40.0015"
way/1030031243,LineString,,service,18,"116.298,39.9992;116.298,39.9993;116.298,39.9995;116.298,39.9996;116.299,39.9995;116.299,39.9995;116.299,39.9995;116.3,39.9996;116.299,39.9999;116.299,40.0001;116.299,40.0003;116.299,40.0004;116.299,40.0005;116.3,40.0005;116.3,40.0008;116.3,40.0008;116.299,40.0011;116.299,40.0015"
way/1030031244,LineString,,service,4,"116.298,39.9993;116.298,39.9992;116.299,39.9993;116.299,39.9995"
way/1030031245,LineString,,service,14,"116.3,39.9996;116.3,40;116.3,40.0001;116.3,40.0002;116.3,40.0003;116.3,40.0005;116.3,40.0005;116.3,40.0005;116.3,40.0008;116.3,40.001;116.3,40.0012;116.3,40.0025;116.3,40.0029;116.3,40.0031"
way/1030031249,LineString,,service,5,"116.298,40.0016;116.298,40.0019;116.298,40.0019;116.299,40.002;116.299,40.002"
way/1030031281,LineString,,service,4,"116.3,40.0008;116.3,40.0008;116.3,40.0008;116.3,40.0008"
way/1030031285,LineString,,service,2,"116.297,40.0007;116.296,40.0006"
way/1030031292,LineString,,footway,6,"116.298,40.0004;116.298,40.0003;116.298,40.0003;116.298,40.0003;116.298,40.0003;116.298,40.0003"
way/1030031293,LineString,,footway,8,"116.298,40.0003;116.298,40.0004;116.298,40.0005;116.298,40.0005;116.298,40.0005;116.298,40.0006;116.298,40.0006;116.298,40.0006"
way/1030031294,LineString,,footway,2,"116.298,40.0008;116.298,40.0006"
way/1030031295,LineString,,footway,2,"116.298,40.0005;116.298,40.0003"
way/1030031296,LineString,,footway,20,"116.298,40.0003;116.298,40.0002;116.298,40;116.298,39.9999;116.298,39.9998;116.298,39.9999;116.299,39.9999;116.299,39.9999;116.299,39.9999;116.299,39.9999;116.299,39.9999;116.299,40.0003;116.299,40.0004;116.299,40.0005;116.298,40.0005;116.298,40.0004;116.298,40.0003;116.298,40.0003;116.298,40.0003;116.298,40.0003"
way/1030031297,LineString,,footway,6,"116.298,40.0003;116.298,40.0001;116.299,40.0002;116.299,40;116.299,40;116.299,40"
way/1030031298,LineString,,footway,5,"116.299,39.9999;116.299,40;116.299,40;116.299,40;116.299,39.9999"
way/1030031300,LineString,,footway,16,"116.297,39.9999;116.297,39.9999;116.297,39.9999;116.297,39.9999;116.297,39.9999;116.297,39.9998;116.297,39.9998;116.297,39.9997;116.297,39.9997;116.297,39.9997;116.297,39.9997;116.297,39.9997;116.297,39.9998;116.297,39.9998;116.297,39.9998;116.297,39.9998"
way/1030031301,LineString,,footway,4,"116.297,39.9996;116.297,39.9996;116.297,39.9997;116.297,39.9997"
way/1030031302,LineString,,footway,4,"116.297,39.9998;116.297,39.9998;116.298,39.9999;116.298,39.9999"
way/1030031303,LineString,,footway,4,"116.297,39.9997;116.297,39.9997;116.297,39.9997;116.297,39.9996"
way/1030031304,LineString,,footway,16,"116.297,39.9998;116.297,39.9999;116.297,39.9999;116.297,40;116.297,40;116.297,40;116.297,40.0001;116.297,40.0002;116.297,40.0003;116.297,40.0004;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0006;116.297,40.0006;116.297,40.0006"
way/1030031305,LineString,,footway,6,"116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0006;116.297,40.0006"
way/1030031306,LineString,,footway,3,"116.297,40.0004;116.297,40.0004;116.297,40.0005"
way/1030031307,LineString,,footway,7,"116.297,40.0006;116.297,40.0006;116.297,40.0006;116.297,40.0006;116.297,40.0006;116.297,40.0005;116.297,40.0006"
way/1030031308,LineString,,footway,2,"116.297,40.0007;116.297,40.0006"
way/1030031309,LineString,,footway,9,"116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.297,40.0005;116.298,40.0004;116.298,40.0004"
way/1030031310,LineString,,footway,2,"116.297,40.0006;116.297,40.0005"
way/1030031311,LineString,,footway,4,"116.297,40.0006;116.297,40.0006;116.298,40.0006;116.298,40.0006"
way/1030031312,LineString,,footway,5,"116.297,39.9999;116.297,39.9999;116.297,39.9998;116.297,39.9998;116.297,39.9997"
way/1030031313,LineString,,footway,12,"116.297,39.9999;116.297,40;116.297,40;116.297,40;116.297,40.0001;116.296,40;116.296,40;116.296,40;116.296,39.9999;116.296,39.9998;116.296,39.9998;116.297,39.9998"
way/1030031314,LineString,,footway,2,"116.296,39.9999;116.296,39.9999"
way/1030031315,LineString,,footway,2,"116.297,39.9997;116.297,39.9995"
way/1030031316,LineString,,service,2,"116.299,40.0011;116.299,40.0011"
way/1030031319,LineString,,footway,8,"116.299,39.9999;116.3,39.9999;116.3,40;116.3,40;116.3,40.0001;116.3,40.0002;116.3,40.0003;116.299,40.0003"
way/1030031320,LineString,,footway,5,"116.3,40.0002;116.3,40.0001;116.3,40;116.3,40;116.3,40"
way/1030031327,LineString,,service,4,"116.298,40.0022;116.298,40.0022;116.298,40.0021;116.298,40.0019"
way/1030226622,LineString,,service,2,"116.298,40.0007;116.298,40.0008"
way/1030226623,LineString,,service,2,"116.298,40.0008;116.298,40.0008"
way/1030226624,LineString,,service,2,"116.299,40.0008;116.3,40.0008"
way/1030226625,LineString,,service,2,"116.298,40.0008;116.299,40.0008"
way/1030226626,LineString,,footway,2,"116.299,40.0014;116.299,40.0014"
way/1030226627,LineString,,footway,8,"116.299,40.0014;116.299,40.0014;116.298,40.0016;116.298,40.0016;116.298,40.0017;116.298,40.0018;116.298,40.0019;116.298,40.0019"
way/1030226628,LineString,,footway,5,"116.299,40.0014;116.299,40.0014;116.299,40.0014;116.299,40.0014;116.299,40.0014"
way/1030226629,LineString,,footway,6,"116.299,40.0014;116.299,40.0017;116.299,40.0017;116.299,40.0018;116.299,40.0018;116.299,40.002"
way/1030226631,LineString,,footway,2,"116.299,40.0016;116.298,40.0016"
way/1030226632,LineString,,footway,2,"116.299,40.0017;116.299,40.0017"
way/1030226633,LineString,,steps,5,"116.298,40.0017;116.299,40.0017;116.299,40.0017;116.299,40.0017;116.299,40.0018"
way/1031396020,LineString,,residential,5,"116.315,39.9942;116.316,39.9942;116.316,39.9943;116.316,39.9943;116.316,39.9943"
way/1031890437,LineString,,service,2,"116.295,40.0017;116.292,40.0015"
way/1031890438,LineString,,service,6,"116.295,40.0017;116.296,40.0018;116.296,40.002;116.295,40.0036;116.295,40.0037;116.297,40.0038"
way/1031891972,LineString,,service,4,"116.293,39.9959;116.293,39.9961;116.292,39.998;116.292,39.9985"
way/1031891990,LineString,,service,10,"116.294,39.9946;116.294,39.9946;116.294,39.9946;116.294,39.9946;116.293,39.9946;116.293,39.9947;116.294,39.9948;116.294,39.9948;116.294,39.9948;116.294,39.9948"
way/1031892006,LineString,,service,14,"116.292,39.9942;116.291,39.9942;116.291,39.9939;116.291,39.9939;116.291,39.9939;116.291,39.9938;116.291,39.9937;116.291,39.9936;116.291,39.9935;116.291,39.9934;116.291,39.9933;116.291,39.9933;116.29,39.9933;116.29,39.9934"
way/1031907044,LineString,,footway,6,"116.292,39.9985;116.292,39.9985;116.292,39.9986;116.291,39.9985;116.291,39.9985;116.291,39.9984"
way/1031907045,LineString,,footway,2,"116.291,39.9985;116.291,39.9988"
way/1031907046,LineString,,footway,2,"116.291,39.9985;116.291,39.9981"
way/1037489656,LineString,,footway,4,"116.295,39.9898;116.295,39.9899;116.295,39.99;116.295,39.9901"
way/1037489657,LineString,,footway,3,"116.295,39.9903;116.295,39.9903;116.295,39.9903"
way/1037504794,LineString,,footway,2,"116.298,39.9999;116.298,39.9999"
way/1037504799,LineString,,service,6,"116.295,39.9984;116.295,39.9984;116.294,39.9984;116.294,39.9984;116.294,39.9983;116.293,39.9983"
way/1037504800,LineString,,service,7,"116.295,39.9984;116.295,39.9985;116.295,39.9987;116.295,39.9988;116.295,39.9989;116.295,39.999;116.295,39.9991"
way/1037504801,LineString,,service,14,"116.293,40.0004;116.293,40.0002;116.293,40;116.293,39.9999;116.293,39.9999;116.293,39.9999;116.293,39.9998;116.293,39.9998;116.294,39.9998;116.294,39.9998;116.294,39.9997;116.294,39.9991;116.294,39.999;116.295,39.9988"
way/1037955403,LineString,,steps,2,"116.31,39.9846;116.31,39.9847"
way/1037955404,LineString,,steps,2,"116.31,39.9846;116.31,39.9848"
way/1037958203,LineString,,tertiary_link,2,"116.31,39.9844;116.31,39.9844"
way/1037958204,LineString,,footway,2,"116.31,39.9847;116.31,39.9852"
way/1037958205,LineString,中关村北大街,unclassified,2,"116.31,39.9853;116.31,39.9852"
way/1037958206,LineString,,tertiary_link,2,"116.31,39.9839;116.31,39.984"
way/1037958207,LineString,中关村大街,unclassified,2,"116.31,39.984;116.31,39.9839"
way/1037958208,LineString,中关村大街,unclassified,2,"116.31,39.984;116.31,39.9839"
way/1037958209,LineString,中关村大街,primary,2,"116.31,39.984;116.31,39.9839"
